1479999744.00,315.00,1.50,6.00,0.00,1.90,341.00,6.00,0.00,35.20,35.20,0.00,0.00,86517.25,0.13,-13.09,18.90,1357.40,12.00,241116.00,15012600.00
1480001664.00,135.00,6.00,9.00,158.00,5.00,134.00,9.00,158.00,42.10,32.50,0.00,0.00,86560.25,0.05,-13.09,18.90,1354.70,11.00,241116.00,15345200.00
1480003712.00,180.00,1.50,6.60,135.00,0.10,138.00,4.50,135.00,55.30,27.20,0.00,0.00,86562.75,0.02,-13.09,18.90,1355.90,10.00,241116.00,16081800.00
1480005760.00,158.00,1.50,4.50,180.00,2.00,168.00,4.50,180.00,62.00,25.40,0.00,0.00,86607.50,0.00,-13.09,18.90,1355.00,11.00,241116.00,16414400.00
1480008576.00,135.00,0.00,4.50,135.00,0.80,168.00,4.50,135.00,62.30,24.10,0.00,0.00,86685.75,0.00,-13.09,18.90,1359.60,10.00,241116.00,17295500.00
1480010624.00,180.00,0.00,1.50,180.00,0.00,180.00,0.00,0.00,61.40,23.10,0.00,0.00,86710.00,0.00,-13.09,18.90,1349.70,10.00,241116.00,18032100.00
1480012544.00,180.00,1.50,4.50,180.00,0.90,180.00,4.50,180.00,70.80,22.60,0.00,0.00,86771.25,0.00,-13.09,18.90,1353.70,8.00,241116.00,18364800.00
1480014592.00,180.00,1.50,10.40,225.00,1.90,165.00,10.40,225.00,74.60,21.90,0.00,0.00,86838.75,0.00,-13.09,18.90,1364.30,10.00,241116.00,19101400.00
1480016640.00,180.00,1.50,6.00,180.00,0.30,180.00,4.50,135.00,72.00,21.90,0.00,0.00,86844.00,0.00,-13.09,18.90,1358.50,9.00,241116.00,19434000.00
1480019456.00,180.00,0.00,1.50,180.00,0.00,180.00,1.50,180.00,66.10,21.90,0.00,0.00,86846.50,0.00,-13.09,18.90,1355.50,10.00,241116.00,20313100.00
1480021504.00,180.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00,66.50,21.20,0.00,0.00,86814.75,0.00,-13.09,18.90,1351.10,11.00,241116.00,21045700.00
1480023552.00,315.00,1.50,4.50,315.00,1.00,327.00,4.50,315.00,70.40,20.80,0.00,0.00,86790.75,0.00,-13.09,18.90,1359.30,11.00,241116.00,21382500.00
1480025472.00,45.00,0.00,4.50,45.00,0.90,43.00,4.50,45.00,68.30,20.70,0.00,0.00,86741.25,0.00,-13.09,18.90,1346.30,11.00,241116.00,22115000.00
1480027520.00,0.00,3.00,6.00,0.00,1.40,358.00,6.00,0.00,70.60,20.80,0.00,0.00,86715.00,0.00,-13.09,18.90,1357.20,9.00,241116.00,22451600.00
1480030464.00,0.00,3.00,7.50,0.00,1.50,15.00,7.50,0.00,72.20,21.20,0.00,0.00,86684.00,0.00,-13.09,18.90,1354.90,11.00,241116.00,23332700.00
1480032384.00,45.00,0.00,3.00,45.00,0.00,45.00,3.00,45.00,69.10,20.70,0.00,0.00,86662.75,0.00,-13.09,18.90,1354.20,10.00,251116.00,65400.00
1480034432.00,158.00,0.00,1.50,158.00,0.10,158.00,1.50,158.00,72.40,20.70,0.00,0.00,86639.50,0.00,-13.09,18.90,1355.80,11.00,251116.00,402000.00
1480036480.00,315.00,3.00,4.50,315.00,1.60,323.00,4.50,315.00,75.00,20.50,0.00,0.00,86651.25,0.00,-13.09,18.90,1360.50,10.00,251116.00,1134600.00
1480038400.00,0.00,0.00,4.50,0.00,0.00,0.00,4.50,0.00,71.60,20.70,0.00,0.00,86648.75,0.00,-13.09,18.90,1349.60,11.00,251116.00,1471300.00
1480041344.00,135.00,0.00,3.30,135.00,0.10,135.00,3.00,180.00,73.00,21.20,0.00,0.00,86604.00,0.00,-13.09,18.90,1351.60,12.00,251116.00,2351800.00
1480043264.00,270.00,0.00,3.00,270.00,0.00,270.00,3.00,270.00,72.80,20.60,0.00,0.00,86593.75,0.00,-13.09,18.90,1347.60,12.00,251116.00,3084400.00
1480045312.00,270.00,0.00,1.50,270.00,0.00,270.00,1.50,270.00,77.20,20.20,0.00,0.00,86589.75,0.00,-13.09,18.90,1355.10,10.00,251116.00,3421000.00
1480047360.00,270.00,0.00,1.50,270.00,0.00,270.00,1.50,270.00,74.00,20.00,0.00,0.00,86604.50,0.00,-13.09,18.90,1352.10,11.00,251116.00,4153700.00
1480049280.00,0.00,1.50,4.50,0.00,1.20,0.00,4.50,0.00,74.60,20.40,0.00,0.00,86655.00,0.02,-13.09,18.90,1350.20,10.00,251116.00,4490300.00
1480052224.00,0.00,1.50,4.50,0.00,0.80,353.00,4.50,0.00,69.90,22.60,0.00,0.00,86690.00,0.04,-13.09,18.90,1345.70,9.00,251116.00,5371400.00
1480054272.00,90.00,0.00,4.50,45.00,0.50,81.00,4.50,45.00,69.40,23.70,0.00,0.00,86714.75,0.08,-13.09,18.90,1355.80,11.00,251116.00,6104000.00
1480056192.00,45.00,1.50,4.50,90.00,1.00,76.00,4.50,90.00,65.20,26.00,0.00,0.00,86734.75,0.11,-13.09,18.90,1353.10,11.00,251116.00,6440700.00
1480058240.00,45.00,1.50,4.50,0.00,0.40,16.00,4.50,0.00,60.10,28.60,0.00,0.00,86741.25,0.13,-13.09,18.90,1355.60,10.00,251116.00,7174100.00
1480060288.00,315.00,1.50,5.90,23.00,0.60,325.00,4.50,0.00,56.50,30.60,0.00,0.00,86760.25,0.18,-13.09,18.90,1354.70,10.00,251116.00,7510800.00
1480063104.00,315.00,3.00,9.00,315.00,3.00,324.00,9.00,315.00,42.30,35.70,0.00,0.00,86754.25,0.29,-13.09,18.90,1352.90,11.00,251116.00,8392300.00
1480065152.00,0.00,1.50,10.50,0.00,3.30,319.00,10.50,0.00,34.50,40.60,0.00,0.00,86724.50,0.34,-13.09,18.90,1356.30,12.00,251116.00,9124900.00
1480067200.00,0.00,1.50,11.90,315.00,2.30,340.00,11.90,315.00,35.90,38.40,0.00,0.00,86684.00,0.16,-13.09,18.90,1356.40,12.00,251116.00,9461600.00
1480069120.00,180.00,3.00,9.00,315.00,2.10,58.00,9.00,315.00,32.60,40.10,0.00,0.00,86603.00,0.16,-13.09,18.90,1351.40,12.00,251116.00,10194200.00
1480071168.00,315.00,3.00,9.00,315.00,2.70,255.00,9.00,315.00,32.00,39.90,0.00,0.00,86513.75,0.29,-13.09,18.90,1351.60,10.00,251116.00,10530800.00
1480074112.00,315.00,3.00,9.00,315.00,2.30,60.00,9.00,315.00,27.70,40.50,0.00,0.00,86473.00,0.14,-13.09,18.90,1351.30,11.00,251116.00,11411900.00
1480076032.00,23.00,0.00,6.00,0.00,0.70,10.00,6.00,0.00,41.30,33.50,0.00,0.00,86403.25,0.14,-13.09,18.90,1354.70,11.00,251116.00,12144500.00
1480078080.00,180.00,7.50,10.40,225.00,3.40,182.00,10.40,225.00,27.40,40.40,0.00,0.00,86359.75,0.26,-13.09,18.90,1353.30,12.00,251116.00,12481100.00
1480080128.00,158.00,10.50,12.00,180.00,5.60,149.00,12.00,180.00,28.50,38.30,0.00,0.00,86300.25,0.15,-13.09,18.90,1343.50,12.00,251116.00,13213800.00
1480083200.00,180.00,9.00,14.90,180.00,8.00,171.00,14.90,180.00,32.30,36.40,0.00,0.00,86346.75,0.06,-13.09,18.90,1352.80,12.00,251116.00,14125600.00
1480085120.00,180.00,17.90,19.60,180.00,11.10,168.00,19.60,180.00,56.70,27.00,0.00,0.00,86359.00,0.02,-13.09,18.90,1355.20,12.00,251116.00,14442400.00
1480087040.00,90.00,3.00,15.00,158.00,6.30,148.00,15.00,158.00,82.50,21.20,0.01,0.01,86415.25,0.00,-13.09,18.90,1348.60,11.00,251116.00,15175000.00
1480089088.00,135.00,4.50,10.50,180.00,3.50,147.00,10.50,135.00,81.00,20.80,0.00,0.00,86504.50,0.00,-13.09,18.90,1350.20,11.00,251116.00,15511700.00
1480091136.00,180.00,1.50,6.00,158.00,2.00,155.00,6.00,180.00,81.10,20.90,0.00,0.00,86530.50,0.00,-13.09,18.90,1354.10,10.00,251116.00,16244300.00
1480093056.00,158.00,3.00,4.50,158.00,2.00,139.00,4.50,158.00,78.30,20.60,0.00,0.00,86525.75,0.00,-13.09,18.90,1353.80,9.00,251116.00,16580900.00
1480096000.00,338.00,4.40,9.00,0.00,3.30,7.00,9.00,0.00,77.60,20.50,0.00,0.00,86601.25,0.00,-13.09,18.90,1342.40,10.00,251116.00,17462000.00
1480098048.00,0.00,0.00,6.00,315.00,0.00,0.00,3.00,315.00,80.70,19.80,0.00,0.00,86601.50,0.00,-13.09,18.90,1354.10,9.00,251116.00,18194700.00
1480099968.00,0.00,3.00,7.50,315.00,2.60,331.00,7.50,315.00,80.10,19.60,0.00,0.00,86666.50,0.00,-13.09,18.90,1358.20,10.00,251116.00,18531300.00
1480102016.00,315.00,0.00,6.00,0.00,0.10,315.00,4.50,45.00,80.90,19.40,0.00,0.00,86687.75,0.00,-13.09,18.90,1361.40,11.00,251116.00,19263900.00
1480104960.00,0.00,1.50,3.00,0.00,1.00,0.00,3.00,0.00,77.70,19.90,0.00,0.00,86772.00,0.00,-13.09,18.90,1356.50,12.00,251116.00,20151100.00
1480106752.00,0.00,4.50,9.00,0.00,4.00,1.00,7.50,0.00,80.10,19.80,0.00,0.00,86759.50,0.00,-13.09,18.90,1358.80,11.00,251116.00,20463900.00
1480108800.00,315.00,0.00,4.40,0.00,0.80,347.00,4.40,0.00,81.50,19.60,0.00,0.00,86739.50,0.00,-13.09,18.90,1358.00,12.00,251116.00,21200500.00
1480110848.00,45.00,1.50,3.00,45.00,0.60,45.00,3.00,45.00,80.90,19.20,0.00,0.00,86693.50,0.00,-13.09,18.90,1353.90,12.00,251116.00,21534000.00
1480112768.00,45.00,0.00,3.00,0.00,0.20,45.00,3.00,0.00,81.50,19.20,0.00,0.00,86666.00,0.00,-13.09,18.90,1354.60,10.00,251116.00,22270600.00
1480114816.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.80,18.90,0.00,0.00,86613.50,0.00,-13.09,18.90,1352.60,12.00,251116.00,23003300.00
1480117760.00,0.00,0.00,1.50,0.00,0.00,0.00,1.50,0.00,78.70,19.10,0.00,0.00,86566.75,0.00,-13.09,18.90,1353.60,11.00,251116.00,23484400.00
1480119680.00,158.00,3.00,4.60,180.00,1.90,177.00,4.60,180.00,84.00,19.00,0.01,0.01,86563.25,0.00,-13.09,18.90,1353.90,12.00,261116.00,221000.00
1480121728.00,180.00,1.50,4.50,158.00,0.80,180.00,4.50,158.00,83.10,19.40,0.00,0.00,86536.25,0.00,-13.09,18.90,1346.70,12.00,261116.00,553600.00
1480123776.00,180.00,0.00,3.00,203.00,0.00,180.00,3.00,180.00,83.50,19.40,0.00,0.00,86535.00,0.00,-13.09,18.90,1354.40,12.00,261116.00,1290300.00
1480125824.00,90.00,0.00,3.00,90.00,0.50,90.00,3.00,90.00,83.20,19.60,0.00,0.00,86537.75,0.00,-13.09,18.90,1358.40,11.00,261116.00,2033100.00
1480128640.00,180.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00,80.20,19.70,0.00,0.00,86543.25,0.00,-13.09,18.90,1351.70,11.00,261116.00,2514200.00
1480130688.00,180.00,0.00,3.00,180.00,0.30,180.00,3.00,180.00,84.80,19.20,0.00,0.00,86552.00,0.00,-13.09,18.90,1357.30,10.00,261116.00,3250900.00
1480132736.00,180.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00,82.80,18.60,0.00,0.00,86561.50,0.00,-13.09,18.90,1355.00,10.00,261116.00,3583500.00
1480134784.00,180.00,0.00,1.50,180.00,0.00,180.00,1.50,180.00,83.30,18.70,0.00,0.00,86592.50,0.02,-13.09,18.90,1352.20,9.00,261116.00,4320100.00
1480136704.00,90.00,0.00,3.00,90.00,0.20,90.00,3.00,90.00,81.60,21.60,0.00,0.00,86651.75,0.06,-13.09,18.90,1351.60,11.00,261116.00,5052800.00
1480139648.00,180.00,3.00,4.50,180.00,1.60,160.00,4.50,180.00,71.00,25.20,0.00,0.00,86661.75,0.22,-13.09,18.90,1351.20,10.00,261116.00,5533900.00
1480141568.00,135.00,0.00,4.50,180.00,1.20,161.00,4.50,180.00,55.60,30.80,0.00,0.00,86661.50,0.17,-13.09,18.90,1352.60,12.00,261116.00,6270500.00
